,TSPYL5(AL080059),ALDH4A1(NM_003748),MMP9(NM_004994),WISP1(NM_003882),SERF1A(AF073519),TGF?3(NM_003239),SMIM5(Contig24252_RC),HRASLS1(NM_020386),ECI2(NM_006117),DTL(NM_016448),Contig63649_RC,Contig46218_RC,NM_016359,AA555029_RC,Contig38288_RC,NM_003862,Contig28552_RC,Contig32125_RC,U82987,AL137718,AB037863,NM_020188,NM_020974,NM_000127,NM_002019,NM_002073,NM_000436,Contig55377_RC,Contig35251_RC,Contig25991,NM_003875,NM_006101,NM_003607,AF052162,NM_000849,Contig32185_RC,NM_016577,Contig48328_RC,Contig46223_RC,NM_015984,AK000745,Contig40831_RC,NM_014791,X05610,NM_018401,NM_000788,Contig51464_RC,AL080079,NM_006931,AF257175,NM_014321,NM_002916,Contig55725_RC,AF201951,NM_005915,NM_001282,Contig56457_RC,NM_000599,NM_014889,AF055033,NM_006681,NM_007203,Contig63102_RC,NM_003981,Contig20217_RC,NM_001809,Contig2399_RC,NM_004702,NM_007036,NM_018354
10,0.5309306078536848,0.8686964795432922,0.23712948517940724,0.4815195071868583,0.36734693877551017,0.6990434142752024,0.018658892128279925,0.48166501486620417,0.6546184738955823,0.8074074074074074,0.4354932866316404,0.42906574394463665,0.6182943603851444,0.3699530516431925,0.5913385826771653,0.35886075949367086,0.46488052136133234,0.1843137254901961,0.5107296137339057,0.4479568234387047,0.7363896848137534,0.7052545155993433,0.5133830627468188,0.22476446837146702,0.6706467661691542,0.4188172043010753,0.5928085519922255,0.5315379163713677,0.19582245430809403,0.2967382657120127,0.4660033167495854,0.46099912357581074,0.8363148479427549,0.4850803366488141,0.8679525222551929,0.4197002141327623,0.39529914529914534,0.25010817827780185,0.6009852216748768,0.6212664277180406,0.5136103151862463,0.4320352681851579,0.5624360286591608,0.6459074733096085,0.7018498367791077,0.5253036437246964,0.6411446249033256,0.31369509043927646,0.29345603271983633,0.7435897435897436,0.6440677966101696,0.5174927113702623,0.3387404580152671,0.3231884057971015,0.6955982641041536,0.6187399030694669,0.6449215524360032,0.22762008733624456,0.4257602862254026,0.2241076653013458,0.46125,0.5059985885673959,0.38538538538538547,0.4951923076923077,0.3282653766413268,0.5574344023323614,0.49383886255924164,0.5035233824471493,0.6810053165780571,0.23925104022191404
11,0.34911242603550297,0.40627973358706,0.4477379095163807,0.5441478439425051,0.30890538033395176,0.7277409860191317,0.22857142857142854,0.5064420218037661,0.5405622489959838,0.29444444444444434,0.3257443082311734,0.2622837370242215,0.18844566712517197,0.40375586854460094,0.39763779527559057,0.5177215189873418,0.24257784214337433,0.4274509803921569,0.6545064377682405,0.3315343099460293,0.5959885386819483,0.3628899835796388,0.6283457656867047,0.5020188425302826,0.6706467661691542,0.2956989247311828,0.28960155490767736,0.45783132530120474,0.4421235857267189,0.1280827366746221,0.33416252072968494,0.5153374233128835,0.6878354203935598,0.4407039020657996,0.5756676557863502,0.3533190578158458,0.34259259259259267,0.3734314149718737,0.5878489326765188,0.5173237753882916,0.38610315186246413,0.2027920646583394,0.33060388945752306,0.6254448398576512,0.5636561479869423,0.465587044534413,0.4833720030935808,0.5224806201550387,0.3609406952965235,0.5475599669148056,0.1194511702986279,0.36224489795918363,0.21421755725190839,0.24347826086956528,0.47055176689398626,0.605815831987076,0.49380677126341865,0.32860262008733626,0.3246869409660108,0.26331187829139846,0.46725,0.46083274523641493,0.5565565565565567,0.30563186813186816,0.30891499654457494,0.18658892128279886,0.6483412322274881,0.25496476617552855,0.528757854035766,0.21983356449375868
12,0.6304464766003228,0.3529971455756423,0.6110244409776391,0.40143737166324434,0.4554730983302412,0.6416482707873437,0.3189504373177842,0.5198216055500495,0.6192771084337348,0.586111111111111,0.35201401050788095,0.532871972318339,0.4449793672627236,0.447887323943662,0.4574803149606299,0.4772151898734177,0.40695148443157125,0.40784313725490196,0.3336909871244636,0.3932151117964533,0.48137535816618904,0.41543513957307066,0.774023694602896,0.4710632570659488,0.7791044776119402,0.3510752688172043,0.4062196307094266,0.4996456413890857,0.5648389904264578,0.11535401750198884,0.2802653399668325,0.48904469763365477,0.6359570661896242,0.4804896710022954,0.5548961424332344,0.43326195574589577,0.2784900284900286,0.3331890956295976,0.5139573070607553,0.6762246117084827,0.5021489971346704,0.31300514327700213,0.5465711361310134,0.5551601423487544,0.5168661588683351,0.45850202429149806,0.4679040989945862,0.5664082687338501,0.467280163599182,0.6220016542597188,0.5262308313155771,0.412536443148688,0.4165076335877862,0.36666666666666675,0.6509609423434592,0.6050080775444265,0.5582163501238646,0.3231441048034935,0.3014311270125224,0.27150380339379754,0.51175,0.520818630910374,0.7187187187187188,0.5109890109890111,0.3469246717346233,0.43498542274052476,0.48056872037914683,0.4215246636771301,0.5437409376510391,0.08599167822468795
13,0.7590102205486822,0.2178877259752617,0.26573062922516905,0.35523613963039014,0.7077922077922079,0.07799852832965415,0.44723032069970836,0.7254707631318136,0.14779116465863446,0.6499999999999999,0.47694103911266783,0.8442906574394464,0.6808803301237965,0.5746478873239437,0.8023622047244094,0.23037974683544304,0.9160028964518465,0.26176470588235295,0.5429184549356224,0.7386276021588281,0.1805157593123209,0.629720853858785,0.10487055726195704,0.6339165545087483,0.3701492537313433,0.24193548387096775,0.4791059280855199,0.19844082211197728,0.5204525674499565,0.5934765314240256,0.6194029850746269,0.7791411042944786,0.755813953488372,0.3787299158377965,0.07344213649851639,0.6552462526766596,0.23646723646723652,0.2094331458243185,0.29885057471264365,0.967741935483871,0.6611747851002865,0.6568699485672299,0.8208802456499489,0.46886120996441283,0.3220892274211099,0.51417004048583,0.6318638824439288,0.46201550387596896,0.4938650306748466,0.19933829611248965,0.6852300242130751,0.8950437317784257,0.7094465648854961,0.48623188405797113,0.8121512709237444,0.5193861066235865,0.7076796036333608,0.20141921397379914,0.7280858676207513,0.24692802808660036,0.486,0.6055045871559632,0.848848848848849,0.7184065934065935,0.47684865238424323,0.707871720116618,0.5317535545023696,0.7982062780269059,0.5065248912518124,0.2732316227461859
14,0.3641742872512103,0.3824928639391057,0.43629745189807595,0.5718685831622177,0.2606679035250464,0.5724797645327447,0.19358600583090377,0.4152626362735382,0.5542168674698794,0.7296296296296295,0.6497373029772329,0.5017301038062284,0.6348005502063274,0.2563380281690141,0.5031496062992126,0.4512658227848101,0.49963794351918894,0.31176470588235294,0.4967811158798284,0.4826522744795682,0.335243553008596,0.541871921182266,0.20754716981132082,0.3270524899057873,0.6467661691542288,0.2913978494623656,0.3488824101068999,0.2629340892983699,0.39947780678851175,0.4017501988862371,0.6774461028192371,0.5477651183172656,0.5107334525939177,0.4912012241775058,0.11646884272997032,0.39757316202712345,0.5890313390313391,0.20207702293379493,0.35303776683087024,0.6487455197132617,0.44985673352435523,0.35415135929463626,0.5941658137154555,0.5516014234875445,0.32317736670293795,0.4331983805668017,0.4539829853054911,0.49509043927648577,0.7014314928425358,0.6617038875103392,0.6376109765940274,0.5911078717201166,0.4126908396946564,0.3615942028985508,0.7371357718536886,0.48061389337641364,0.6515276630883567,0.40556768558951967,0.5724508050089446,0.3627852545348157,0.53325,0.4241354975299929,0.5215215215215216,0.5899725274725275,0.27643400138217,0.42740524781341105,0.3345971563981042,0.5374759769378604,0.721604639922668,0.32801664355062415
15,0.719203873050027,0.3777354900095148,0.25533021320852833,0.6447638603696099,0.20686456400742115,0.8359087564385579,0.15276967930029153,0.5668979187314173,0.4417670682730923,0.36944444444444435,0.3298307063631057,0.31833910034602075,0.3232462173314994,0.4356807511737089,0.34173228346456697,0.6455696202531644,0.24475018102824037,0.5784313725490196,0.6190987124463521,0.28296067848882034,0.7182425978987583,0.3842364532019705,0.8889863975427819,0.6366083445491251,0.5114427860696518,0.3526881720430108,0.3595724003887269,0.4557051736357193,0.3202785030461271,0.15274463007159905,0.3656716417910448,0.46012269938650313,0.43291592128801426,0.5983167559296099,0.5103857566765578,0.3269093504639543,0.27279202279202286,0.715707485936824,0.5385878489326765,0.2532855436081243,0.3696275071633237,0.2160176340925789,0.45547594677584446,0.48309608540925264,0.6920565832426551,0.37246963562753044,0.568445475638051,0.2434108527131783,0.4171779141104294,0.42597187758478083,0.2211460855528652,0.4686588921282799,0.1841603053435114,0.37753623188405805,0.5716057036577804,0.5347334410339257,0.518579686209744,0.33679039301310043,0.29606440071556356,0.28671737858396723,0.44825,0.4276640790402258,0.6556556556556558,0.37431318681318687,0.29440221147201107,0.2880466472303207,0.26161137440758286,0.2254964766175529,0.46495891735137745,0.16019417475728157
16,0.46046261430876817,0.4471931493815415,0.5652626105044202,0.6817248459958933,0.16790352504638217,0.7807211184694629,0.1650145772594752,0.5302279484638256,0.6915662650602409,0.5101851851851851,0.3952130764740222,0.41038062283737026,0.5089408528198075,0.6225352112676057,0.42283464566929135,0.5981012658227848,0.390296886314265,0.38235294117647056,0.6083690987124465,0.35929067077872007,0.5797516714422158,0.39244663382594425,0.5432207108380869,0.6325706594885598,0.7014925373134329,0.32150537634408605,0.32653061224489793,0.3366406803685329,0.41775456919060056,0.5910898965791568,0.5447761194029851,0.45749342681858024,0.7817531305903398,0.29303749043611327,0.521513353115727,0.5224839400428266,0.3276353276353277,0.29467762873215064,0.42528735632183906,0.5077658303464756,0.42979942693409734,0.35121234386480527,0.3920163766632549,0.6663701067615658,0.43199129488574534,0.3491902834008098,0.45011600928074247,0.3255813953488372,0.6206543967280164,0.6989247311827957,0.3163841807909605,0.3403790087463556,0.13883587786259538,0.7507246376811596,0.5071295722256663,0.3037156704361874,0.6218001651527663,0.449235807860262,0.22987477638640433,0.3844353423054418,0.47575,0.5589273112208891,0.33533533533533544,0.4450549450549451,0.40566689702833447,0.36851311953352767,0.5118483412322274,0.47405509288917363,0.6500724987916868,0.16643550624133152
17,0.48144163528778916,0.664129400570885,0.33177327093083725,0.6303901437371664,0.22263450834879406,0.6431199411331863,0.23906705539358597,0.4578790882061447,0.6176706827309236,0.5490740740740739,0.4086398131932283,0.2955017301038062,0.39133425034387903,0.5370892018779343,0.2984251968503937,0.5221518987341772,0.32729905865314984,0.6401960784313725,0.3669527896995709,0.3515805705474171,0.7096466093600764,0.43431855500821026,0.39052215884159724,0.4118438761776581,0.3800995024875622,0.5795698924731183,0.24392614188532552,0.40255138199858254,0.48389904264577893,0.29992044550517105,0.5887230514096186,0.4312007011393515,0.22093023255813954,0.5738332058148432,0.7143916913946587,0.47894361170592437,0.3205128205128206,0.4102120294244916,0.6592775041050903,0.33691756272401435,0.39756446991404004,0.36958119030124903,0.4841351074718526,0.39145907473309605,0.3775843307943416,0.3674089068825912,0.5746326372776489,0.5266149870801033,0.35787321063394684,0.6368899917287014,0.3494753833736885,0.5051020408163265,0.291030534351145,0.3608695652173914,0.6026038437693737,0.4846526655896608,0.4541701073492981,0.22871179039301312,0.18694096601073348,0.21299005266237564,0.4495,0.3429781227946366,0.7637637637637639,0.46909340659340665,0.3393227366966136,0.4717201166180758,0.3744075829383886,0.450352338244715,0.43305944900918314,0.14424410540915397
18,0.5863367401828941,0.2997145575642246,0.2002080083203328,0.47022587268993843,0.2829313543599258,0.5342163355408389,0.12594752186588917,0.570366699702676,0.5799196787148594,0.45925925925925914,0.3298307063631057,0.3923875432525952,0.47524071526822564,0.5464788732394367,0.2566929133858268,0.4677215189873417,0.33454018826937,0.3411764705882353,0.563304721030043,0.3631457208943716,0.2693409742120344,0.394088669950739,0.5480473892057921,0.458950201884253,0.6378109452736318,0.46505376344086025,0.32847424684159376,0.41601700921332385,0.4386422976501306,0.18138424821002389,0.4386401326699834,0.4995617879053462,0.7316636851520572,0.39785768936495797,0.40281899109792285,0.45253390435403285,0.25712250712250717,0.2531371700562527,0.6297208538587848,0.6284348864994027,0.6167621776504297,0.3673769287288758,0.4631525076765609,0.4590747330960854,0.37649619151251357,0.3987854251012146,0.49497293116782676,0.29767441860465116,0.263803680981595,0.618693134822167,0.14124293785310738,0.3950437317784256,0.1879770992366412,0.24927536231884065,0.5003099814011158,0.5395799676898223,0.4434351775392238,0.21342794759825326,0.20393559928443653,0.20187244002340549,0.456,0.292166549047283,0.3073073073073074,0.49381868131868134,0.3766413268832066,0.32536443148688043,0.7355450236966824,0.3779628443305574,0.6839052682455292,0.12968099861303747
19,0.19365250134480905,0.33301617507136066,0.4981799271970879,0.42402464065708423,0.4397031539888683,0.5239146431199412,0.6769679300291545,0.6005946481665014,0.3365461847389558,0.5925925925925924,0.4039696438995914,0.5792387543252595,0.6389270976616231,0.8685446009389672,0.5275590551181102,0.35253164556962024,0.5191889934829833,0.3666666666666667,0.359442060085837,0.49113338473400153,0.27602674307545366,0.4868637110016421,0.14129003949100488,0.9219380888290714,0.8388059701492536,0.35161290322580646,0.4684159378036929,0.24663359319631462,0.7136640557006093,0.40413683373110587,0.5049751243781094,0.6292725679228748,0.6574239713774597,0.4736036725325173,0.392433234421365,0.5795860099928622,0.7072649572649574,0.2756382518390308,0.43103448275862066,0.7718040621266429,0.5773638968481375,0.6010286554004408,0.6545547594677585,0.5409252669039146,0.32317736670293795,0.6629554655870447,0.5096674400618716,0.5550387596899224,0.5051124744376277,0.4003308519437552,0.513317191283293,0.48906705539358597,0.6397900763358778,0.3014492753623189,0.6311221326720395,0.2932148626817448,0.5920726672171759,0.2898471615720524,0.35152057245080504,0.27091866588648333,0.54025,0.5751587861679605,0.7777777777777779,0.6648351648351649,0.5183137525915688,0.5947521865889213,0.6123222748815165,0.46893017296604744,0.5045915901401643,0.26490984743411927
